yPos,xPos,yVel,zVel,j1P,j2P,j3P,j4P,j5P,j6P,j7P,j1V,j2V,j3V,j4V,j5V,j6V,j7V,time,steps,j1Pmax,j1Pmin,j1Vmax,j1Amax,j1PmaxDist,j1PminDist,j1VmaxDist,j2Pmax,j2Pmin,j2Vmax,j2Amax,j2PmaxDist,j2PminDist,j2VmaxDist,j3Pmax,j3Pmin,j3Vmax,j3Amax,j3PmaxDist,j3PminDist,j3VmaxDist,j4Pmax,j4Pmin,j4Vmax,j4Amax,j4PmaxDist,j4PminDist,j4VmaxDist,j4Pmax,j5Pmin,j5Vmax,j5Amax,j5PmaxDist,j5PminDist,j5VmaxDist,j6Pmax,j6Pmin,j6Vmax,j6Amax,j6PmaxDist,j6PminDist,j6VmaxDist,j7Pmax,j7Pmin,j7Vmax,j7Amax,j7PmaxDist,j7PminDist,j7VmaxDist,catch?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0213973233,0.3724492022,1.4126820554,0.5158424057,0.6568656161,-1.1476280072,0.8286539636,2.2501414118,0.6998865532,-1.0960329119,-2.485589931,-0.7413156535,-1.0498703154,0.568449271,-0.1477531741,1.215790556,2.5401445035,-0.6672685403,1.42031,171,0.736408,-0.222834,1.5,2.5868,0.9635919452,1.4771661133,0.5,-0.364697,-1.08126,0.957218,0.727219,1.4046974266,1.0187418222,1.0427823067,0.794132,0.361632,0.528057,0.466122,2.2558681846,3.4116317809,1.4719430804,2.25415,1.71917,0.704518,1.5337,0.3638479404,1.7691723585,1.2954822183,0.628467,-0.827217,1.76345,1.94138,2.4715326786,2.222783494,2.2365509272,-1.16887,-1.71388,1.67804,3,3.268866396,-0.1438798237,2.3219621182,-0.908865,-2.43808,1.86083,2.11015,4.0088647962,0.6119194508,2.1391716003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0349355085,0.3959415633,1.455275503,0.4252544432,0.5826890107,-1.2244054849,0.8822525642,2.2590995697,0.7283266958,-1.0247640261,-2.500512391,-0.7108850888,-1.0884216465,0.5028176216,-0.2542668407,1.4046126791,2.6120467479,-0.7432032796,1.43354,91,0.679389,-0.222811,1.5,3,1.0206108213,1.4771892846,0.5,-0.364704,-1.16331,0.917957,0.965526,1.4047039235,0.9366892338,1.0820433497,0.855829,0.361636,0.54625,0.915622,2.1941711187,3.411635983,1.4537497163,2.26876,1.70596,0.908072,1.53364,0.3492350273,1.7559645653,1.091927588,0.651058,-0.827199,1.56707,3,2.4489422798,2.222800839,2.4329347611,-1.16821,-1.6854,1.76158,3,3.2682052612,-0.1153969097,2.2384189367,-0.908884,-2.45159,1.71588,2.18875,4.0088836312,0.5984070778,2.2841154337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0045955829,0.3851778098,1.3499656029,0.5738301152,0.7012863904,-1.1789351426,0.8138617183,2.2229001543,0.7555687017,-1.068652795,-2.5115162009,-0.7298439552,-1.0106814375,0.5064699445,-0.1428827709,1.1726730795,2.4889612679,-0.708720946,1.45931,91,0.830414,-0.222811,1.5,3,0.8695863009,1.4771892846,0.5,-0.364659,-1.10262,0.917058,0.773405,1.4046593392,0.9973778486,1.082942307,0.772849,0.361604,0.514383,0.469281,2.2771510363,3.4116044223,1.485616684,2.22785,1.69323,0.843897,3,0.3901450329,1.7432346821,1.1561034322,0.666722,-0.827199,1.7917,2.0268,2.4332782388,2.222800839,2.2083048821,-1.1678,-1.70808,1.66398,3,3.267801857,-0.1380794573,2.3360198736,-0.908235,-2.4513,1.92883,2.2666,4.0082354903,0.59869771,2.0711731911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0120194838,0.3166229514,1.4233578185,0.5458140962,0.6770813979,-0.9292233043,0.8264875711,2.2278151946,0.5906978606,-1.2667879938,-2.4917265388,-0.8107942938,-0.9400768959,0.7750153499,0.0225326001,1.1218593863,2.3261330732,-0.6102042531,1.54702,157,0.834605,-0.223833,1.5,3,0.8653950214,1.4761669606,0.5,-0.349713,-0.840668,0.740377,0.717969,1.3897129977,1.2593324542,1.2596233487,0.754833,0.306589,0.76032,1.3943,2.2951665998,3.3565891862,1.239679575,2.2211,1.68268,0.812348,3,0.3969020538,1.7326796532,1.187651813,0.491157,-0.827527,1.47724,1.61581,2.6088428557,2.2224730134,2.5227553845,-1.16777,-1.8857,1.56725,3,3.2677744389,-0.3156993914,2.4327499867,-0.902424,-2.4288,1.86986,2.48275,4.0024237394,0.6212032318,2.1301448345,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0177502987,0.3442764477,1.448396833,0.4503973685,0.6711869357,-1.0430221983,0.8215453484,2.2447989061,0.6446532054,-1.182111144,-2.4801229994,-0.7486738141,-0.9996029559,0.6770618586,-0.0821528607,1.2290632143,2.4094301294,-0.6474343979,1.70892,121,0.84802,-0.223031,1.5,3,0.8519802213,1.4769693136,0.5,-0.364704,-0.983026,0.807357,0.901324,1.4047039235,1.1169743896,1.1926429868,0.778902,0.272511,0.692085,1.03915,2.2710975885,3.3225107968,1.3079147339,2.2454,1.6777,0.852949,1.58546,0.3726026707,1.7276953936,1.1470511556,0.571166,-0.827199,1.59741,3,2.5288344979,2.222800839,2.4025868177,-1.16434,-1.72718,1.57566,3,3.2643359661,-0.1571829844,2.4243376255,-0.908258,-2.43901,1.70971,2.24632,4.0082581401,0.6109874725,2.2902903557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0015902415,0.3208762107,1.3974353824,0.5471133629,0.7028709989,-0.9394019489,0.8215410248,2.2128611366,0.6168689221,-1.2590480358,-2.499574161,-0.8005013051,-0.914947149,0.7522917507,0.0209759751,1.0998545732,2.2764892404,-0.6253055069,1.44623,92,0.797997,-0.222811,1.5,2.86931,0.902002883,1.4771892846,0.5,-0.36392,-0.874697,0.741485,0.547766,1.403920331,1.2253030896,1.258515358,0.7699,0.361636,0.551838,0.422341,2.2801003933,3.411635983,1.4481622577,2.20681,1.719,0.606721,0.739822,0.4111921482,1.7690035582,1.3932793737,0.535874,-0.827199,1.45636,1.87617,2.5641263485,2.222800839,2.5436444283,-1.16889,-1.81486,1.55441,3,3.2688933373,-0.2448571253,2.4455937147,-0.908884,-2.45124,1.79354,2.29531,4.0088836312,0.5987620831,2.2064558268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0137101445,0.3146425519,1.4855574701,0.388370723,0.6725497673,-0.9223791401,0.8274324532,2.2296349458,0.5833911775,-1.2716499667,-2.4909679704,-0.7554691875,-0.9257482674,0.781536927,-0.0112730496,1.2645788641,2.256914393,-0.6416615684,1.3964,146,0.794836,-0.222811,1.5,3,0.9051640749,1.4771892846,0.5,-0.364704,-0.859133,0.671662,0.510069,1.4047039235,1.2408671141,1.3283381462,0.774844,0.361636,0.547777,0.42904,2.2751560688,3.411635983,1.4522234201,2.22492,1.71921,0.632126,1.37696,0.3930768662,1.7692089558,1.3678743839,0.497037,-0.827199,1.61928,1.71676,2.6029628873,2.222800839,2.3807193041,-1.16889,-1.78015,1.46394,3,3.2688933373,-0.2101463604,2.5360579491,-0.908884,-2.44256,1.95821,2.41045,4.0088836312,0.6074448109,2.0417877436,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0115122628,0.3362845105,1.4560223907,0.4082921477,0.6852242674,-1.0078373222,0.8197058479,2.2336442431,0.6369533202,-1.2091340419,-2.4864176098,-0.7375090456,-0.9612812775,0.7015124436,-0.0644444342,1.2503959851,2.3238578837,-0.6595892795,1.51207,118,0.816015,-0.222811,1.5,3,0.8839852333,1.4771892846,0.5,-0.357521,-0.935237,0.74171,1.20719,1.3975207591,1.1647628903,1.258289814,0.768782,0.361636,0.616475,1.89597,2.2812182188,3.411635983,1.3835251331,2.23348,1.70339,0.767699,2.30905,0.3845150166,1.7533919096,1.2323011756,0.54653,-0.827199,1.58671,2.75123,2.5534695745,2.222800839,2.4132865667,-1.16593,-1.76964,1.53672,3,3.2659308672,-0.1996362734,2.463280797,-0.908794,-2.43229,1.87068,2.31608,4.0087936282,0.6177082539,2.1293154955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0137153312,0.3944510319,1.4864027229,0.208192797,0.6528450375,-1.2060834006,0.8503351944,2.2310130447,0.7610150883,-1.0436498327,-2.5202636033,-0.5835761882,-0.9940066029,0.4618779807,-0.2722827717,1.6010231226,2.3667757654,-0.8870336927,1.39094,82,0.713982,-0.223332,1.5,2.98541,0.9860177159,1.47666834,0.5,-0.364704,-1.14804,0.957069,1.70915,1.4047039235,0.9519556522,1.0429308415,0.821697,0.361636,0.554255,1.03146,2.2283031821,3.411635983,1.4457445145,2.24281,1.71189,0.844397,1.94061,0.3751911812,1.7618924856,1.155602634,0.673612,-0.827199,1.811,2.81376,2.4263882399,2.222800839,2.188999176,-1.16565,-1.61805,1.63805,3,3.265651679,-0.0480495024,2.3619457483,-0.908884,-2.46542,1.92948,3,4.0088836312,0.584576416,2.0705214739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.046709066,0.3590733701,1.4946740952,0.4630351389,0.5924326902,-1.1171982296,0.843367057,2.2865541984,0.6264786193,-1.1203853056,-2.4541748046,-0.7595165942,-1.1249456632,0.6411004312,-0.1538040177,1.2750153283,2.6584520909,-0.6020350878,1.60373,255,0.721799,-0.222811,1.42438,2.15162,0.9782008052,1.4771892846,0.5756213665,-0.364704,-1.03742,0.819252,1.42754,1.4047039235,1.0625751972,1.1807478666,0.796023,0.361636,0.534184,0.914317,2.2539774656,3.411635983,1.4658160806,2.29198,1.71921,0.678239,0.801643,0.3260168724,1.7692089558,1.3217609525,0.533495,-0.827199,1.43739,1.27728,2.5665054679,2.222800839,2.5626083612,-1.16889,-1.88984,1.8699,3,3.2688933373,-0.3198351192,2.1301047802,-0.908884,-2.40419,1.63103,1.68808,4.0088836312,0.6458058834,2.368965745,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0369641243,0.3663753073,1.4278648621,0.5789432386,0.6148988654,-1.1363880068,0.8409904114,2.2726775576,0.6596756884,-1.1048758899,-2.4672652624,-0.7958258075,-1.1089568565,0.616532602,-0.140084412,1.1691732121,2.6698143374,-0.6015655975,1.62413,124,0.764518,-0.222811,1.48891,2.70547,0.9354818583,1.4771892846,0.5110896826,-0.364469,-1.05389,0.890853,0.979715,1.4044693196,1.0461077452,1.1091474891,0.792912,0.288226,0.807046,1.05822,2.2570879936,3.3382262766,1.192954123,2.27665,1.71644,0.681573,2.63737,0.3413500481,1.7664406776,1.3184273839,0.573823,-0.827199,1.29461,1.84936,2.5261766076,2.222800839,2.7053893805,-1.1675,-1.86415,1.84799,3,3.2674989462,-0.2941475439,2.1520131826,-0.908884,-2.41345,1.46455,2.04188,4.0088836312,0.6365488052,2.5354526043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0257254967,0.3708419948,1.4768333545,0.3614437262,0.6447234684,-1.1446841111,0.8328241476,2.2564876929,0.6889843497,-1.0984121473,-2.4806574564,-0.6809319326,-1.0480359162,0.5652475572,-0.1838728604,1.3697147641,2.4921921772,-0.7124466769,1.42275,136,0.765593,-0.222811,1.5,3,0.9344071269,1.4771892846,0.5,-0.347417,-1.07135,1.04022,1.22021,1.387417146,1.0286495447,0.9597826004,0.788181,0.34609,0.694708,0.730086,2.2618191123,3.3960903764,1.3052923083,2.26427,1.71687,0.757527,1.82841,0.3537285023,1.7668728113,1.2424734235,0.595235,-0.827199,1.7402,2.09584,2.5047650099,2.222800839,2.2598026991,-1.16889,-1.73113,1.66812,3,3.2688933373,-0.1611326265,2.3318777084,-0.908884,-2.42863,1.91616,2.43718,4.0088836312,0.6213694096,2.083843112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0395371389,0.3638351481,1.4965721656,0.405044642,0.6091955041,-1.1292109375,0.841455671,2.2764851862,0.649628401,-1.1108224009,-2.4634636129,-0.7236340573,-1.0977516666,0.6119055723,-0.1711763763,1.3316732073,2.5943830375,-0.6493290417,1.52567,226,0.739399,-0.22305,1.5,2.83276,0.9606009245,1.4769499868,0.5,-0.359853,-1.06091,0.959651,0.807314,1.3998525226,1.0390935898,1.0403494835,0.802552,0.343986,0.685688,0.77289,2.2474475384,3.393986392,1.3143122792,2.28194,1.71485,0.742852,3,0.3360569172,1.7648512602,1.2571480274,0.57041,-0.827199,1.57704,1.88697,2.5295896292,2.222800839,2.4229620695,-1.16704,-1.7674,1.7409,3,3.267037487,-0.1974037218,2.2590968609,-0.908884,-2.42108,1.77965,2.05272,4.0088836312,0.6289222717,2.2203497887,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0026252141,0.334814594,1.4280281698,0.4356826821,0.7069963687,-0.9964283535,0.8149141334,2.2193095282,0.647796547,-1.2172981785,-2.4944629589,-0.741643277,-0.9314257113,0.6983587134,-0.0451389799,1.2044321538,2.2725792153,-0.6615438431,1.43537,224,0.828323,-0.222811,1.5,3,0.8716774106,1.4771892846,0.5,-0.364704,-0.923786,0.739703,0.547096,1.4047039235,1.1762141347,1.2602968812,0.760328,0.359749,0.583401,0.55402,2.2896717668,3.4097491384,1.4165987372,2.21678,1.71921,0.613147,1.79899,0.4012164764,1.7692089558,1.3868525624,0.559128,-0.827199,1.68211,2.21462,2.540871954,2.222800839,2.3178890944,-1.16889,-1.79513,1.56036,3,3.2688933373,-0.22512918,2.4396377802,-0.908884,-2.43419,1.8371,2.08313,4.0088836312,0.6158054352,2.1628973484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015171003,0.376430645,1.4258725721,0.4301351477,0.6737719827,-1.1573431995,0.8229449103,2.2405229908,0.7190508979,-1.0877240896,-2.4939828062,-0.6881629577,-1.0191981233,0.5345650937,-0.1689128496,1.2948384118,2.4580981325,-0.7190474117,1.44344,62,0.781342,-0.222811,1.5,2.65214,0.9186584473,1.4771892846,0.5,-0.364704,-1.08172,0.908873,0.702277,1.4047039235,1.018284297,1.0911269784,0.78295,0.361636,0.522954,0.417368,2.2670497179,3.411635983,1.4770463705,2.24657,1.71921,0.682453,0.957595,0.371428936,1.7692089558,1.3175472021,0.626883,-0.827199,1.70619,1.75058,2.4731167913,2.222800839,2.2938135862,-1.16889,-1.74409,1.70308,3,3.2688933373,-0.174092226,2.2969192267,-0.908884,-2.43451,1.81899,1.97286,4.0088836312,0.6154900074,2.181012392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0383637797,0.3186609707,1.4900019759,0.5135715074,0.6175496514,-0.9556465763,0.8315914541,2.2683038905,0.5525801569,-1.2473861619,-2.4662224632,-0.8127776838,-1.0344177384,0.7893850609,-0.013957545,1.2001262232,2.4902693217,-0.5729228933,1.65061,114,0.861208,-0.222811,1.5,3,0.838792336,1.4771892846,0.5,-0.176253,-0.883431,1.20839,1.89268,1.216253289,1.2165686846,0.7916116714,0.774458,0.361636,0.686081,1.56619,2.2755418897,3.411635983,1.3139185906,2.26389,1.67514,0.826458,1.73968,0.3541111641,1.7251376391,1.1735423207,0.466518,-0.827199,1.27141,1.54834,2.6334820151,2.222800839,2.728586793,-1.166,-1.87623,1.66843,3,3.2659976244,-0.3062305975,2.3315732479,-0.905243,-2.42031,1.71147,2.9944,4.0052431583,0.6296897411,2.2885315418,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0417661955,0.3806604579,1.420730578,0.5994230239,0.5889460061,-1.1870821897,0.8588414294,2.2757261408,0.6819598115,-1.0595813876,-2.472155636,-0.7996790897,-1.1385401081,0.5699521393,-0.1850997726,1.1865117813,2.7475375916,-0.6094935828,1.58068,140,0.722333,-0.222811,1.43942,2.21544,0.9776669264,1.4771892846,0.5605834723,-0.342158,-1.09162,1.04909,0.960847,1.3821578407,1.0083838463,0.9509115219,0.81478,0.361118,0.51148,0.463344,2.23522048,3.4111177206,1.488519907,2.28636,1.71921,0.697715,1.0478,0.3316423588,1.7692089558,1.3022847176,0.58383,-0.827199,1.48236,1.42227,2.516170001,2.222800839,2.5176404715,-1.16889,-1.85959,1.863,3,3.2688933373,-0.2895893383,2.1369999647,-0.908884,-2.4153,1.65979,1.73975,4.0088836312,0.6346953392,2.3402053118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0153090285,0.3905727884,1.372896075,0.5598798698,0.6554211317,-1.1977486525,0.8436163559,2.2354321281,0.7497403664,-1.0514329431,-2.5118965937,-0.7449269813,-1.0397796953,0.5121654478,-0.1793855588,1.2294482521,2.5518775405,-0.7136917527,1.62805,93,0.802662,-0.222811,1.5,3,0.8973384023,1.4771892846,0.5,-0.362659,-1.11276,0.852884,0.724453,1.4026593947,0.987242198,1.1471155286,0.804795,0.360788,0.492106,0.478495,2.245204854,3.4107877493,1.5078938007,2.24364,1.47542,1.44262,3,0.3743648224,1.5254208326,0.5573813915,0.655103,-0.827199,1.62653,2.00793,2.4448967934,2.222800839,2.3734650612,-1.16158,-1.77242,1.7705,3,3.2615809202,-0.2024204063,2.2294986248,-0.908884,-2.45051,1.75781,2.1667,4.0088836312,0.5994904518,2.2421909571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002404789,0.3723755263,1.4533405347,0.2796936596,0.7173998933,-1.1382908628,0.8007456932,2.2228118845,0.7314970944,-1.1038216262,-2.5001793213,-0.6092758585,-0.9628996853,0.5175753492,-0.1797694258,1.4102295126,2.3030799075,-0.788405115,1.33328,103,0.781504,-0.222811,1.5,3,0.9184956074,1.4771892846,0.5,-0.362974,-1.09532,1.09397,1.75508,1.4029736006,1.0046797752,0.9060287476,0.779828,0.361636,0.549649,1.07428,2.2701715112,3.411635983,1.4503506422,2.22683,1.71921,0.719419,1.15879,0.3911668949,1.7692089558,1.2805809975,0.675762,-0.827199,1.92486,2.98989,2.4242376447,2.222800839,2.0751427412,-1.16889,-1.59033,1.47711,3,3.2688933373,-0.0203257132,2.5228874683,-0.908884,-2.46552,2.05714,2.62874,4.0088836312,0.5844848633,1.9428603649,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0217635527,0.3614829371,1.4571821719,0.4129046386,0.660222716,-1.1098989163,0.8244854608,2.2518592933,0.6755602062,-1.1280573343,-2.4792886241,-0.711089021,-1.0312202883,0.6043535773,-0.1417503251,1.2923040862,2.4666466393,-0.6795243014,1.46188,102,0.764333,-0.222811,1.5,3,0.935666573,1.4771892846,0.5,-0.364704,-1.03538,0.860703,0.641164,1.4047039235,1.0646215439,1.1392972469,0.776416,0.358835,0.636816,0.538484,2.2735836387,3.4088346541,1.3631837368,2.25754,1.7192,0.714658,0.953799,0.3604578667,1.7692027569,1.2853420377,0.581686,-0.827199,1.6121,2.08377,2.5183136821,2.222800839,2.3878996372,-1.16887,-1.7691,1.68006,3,3.2688745022,-0.1991026926,2.319940567,-0.908884,-2.42447,1.77332,1.97389,4.0088836312,0.6255293369,2.2266782522,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0354029416,0.3075612636,1.4890100801,0.522957912,0.6227846079,-0.9092562262,0.8305769673,2.2594139215,0.5320769829,-1.2804011344,-2.4735090429,-0.8188827734,-1.0021105598,0.8174242632,0.0246274241,1.187100056,2.433428619,-0.5720311611,1.77713,111,0.779025,-0.222811,1.5203,2.49389,0.9209748626,1.4771892846,0.4797025919,-0.25655,-0.858515,0.914477,1.19035,1.2965497756,1.2414854527,1.0855227709,0.790521,0.252361,0.745037,1.29578,2.2594792128,3.3023613572,1.2549633384,2.25435,1.62367,0.89065,1.45874,0.3636459999,1.6736721277,1.1093495488,0.475899,-0.827199,1.00944,3,2.6241009593,2.222800839,2.9905585051,-1.14537,-1.84874,1.64646,3,3.2453661919,-0.2787362862,2.3535372019,-0.828283,-2.44033,2.08928,3,3.9282833695,0.6096725941,1.910721302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0375904117,0.3574637944,1.4208290215,0.6215913089,0.617171991,-1.1049913483,0.837033117,2.2742212834,0.6393937808,-1.131387929,-2.4633215175,-0.8255556056,-1.10913532,0.6577157919,-0.1070871314,1.1221538727,2.6766848491,-0.5759726169,1.68163,127,0.786498,-0.222811,1.5,3,0.9135020494,1.4771892846,0.5,-0.330623,-1.03732,0.925284,1.18094,1.3706234479,1.0626750946,1.0747164488,0.794797,0.353606,0.580505,0.63609,2.2552030563,3.4036056876,1.4194946289,2.27551,1.69742,0.773207,2.64959,0.3424865894,1.7474228621,1.226793468,0.572647,-0.830197,1.55149,2.47616,2.5273529649,2.2198029041,2.4485127926,-1.16408,-1.86639,1.85764,3,3.2640839577,-0.2963870096,2.1423579454,-0.908884,-2.42269,1.55232,1.66105,4.0088836312,0.6273148537,2.4476751089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0211900186,0.3758031074,1.3944557059,0.5617230956,0.655107054,-1.1584110605,0.8309976885,2.2491300644,0.7074988954,-1.0866450534,-2.4884789402,-0.7594391215,-1.0582895863,0.5617644149,-0.1469123878,1.1837575078,2.5734614778,-0.6601846906,1.38575,161,0.772849,-0.22284,1.5,2.8979,0.9271512747,1.4771602124,0.5,-0.364395,-1.12618,0.982379,1.09554,1.4043950522,0.9738162518,1.0176212192,0.79888,0.359715,0.585614,0.654546,2.2511200786,3.4097154617,1.4143856764,2.22149,1.71691,0.740458,2.7799,0.3965055637,1.7669090509,1.2595421076,0.682141,-0.827199,1.86891,2.05985,2.4178588748,2.222800839,2.1310896874,-1.16814,-1.66844,1.61277,3,3.2681421995,-0.0984370041,2.3872343302,-0.908884,-2.46609,1.94912,2.35005,4.0088836312,0.5839086056,2.050881505,11.51836,71,0.79472,-0.222811,1.5,2.57773,0.9052804828,1.4771892846,0.5,-0.363945,-1.05795,0.869337,0.672647,1.4039448881,1.0420517683,1.1306625009,0.775899,0.361636,0.485672,0.377856,2.2741006494,3.411635983,1.5143278241,2.25758,1.71921,0.653658,1.88006,0.3604166203,1.7692089558,1.3463415504,0.596923,-0.827199,1.60379,1.62974,2.5030767083,2.222800839,2.3962119818,-1.16889,-1.82778,1.7431,3,3.2688933373,-0.2577812004,2.2569029331,-0.908884,-2.41972,1.73965,1.89359,4.0088836312,0.6302750587,2.2603470087,1
-0.0215291399,0.3981946356,1.3633239089,0.6130206376,0.617770082,-1.2189035645,0.8735058869,2.239282442,0.7565088098,-1.0308464651,-2.5204672839,-0.7923045751,-1.0682509352,0.5221464482,-0.2028129843,1.2359654794,2.6360083092,-0.7111385661,1.50413,153,0.740735,-0.222811,1.50017,2.48586,0.9592654824,1.4771892846,0.4998254776,-0.364704,-1.13334,0.939516,0.709489,1.4047039235,0.966656065,1.0604842901,0.832397,0.361636,0.51339,0.604373,2.2176030755,3.411635983,1.486609757,2.24876,1.71847,0.703345,0.994434,0.3692373924,1.7684717655,1.296654582,0.65657,-0.827199,1.63083,1.81478,2.4434299231,2.222800839,2.3691731691,-1.16821,-1.75362,1.77075,3,3.2682069302,-0.1836150217,2.2292529345,-0.908884,-2.456,1.74135,1.937,4.0088836312,0.5940034866,2.2586491108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0250141023,0.3792118355,1.4862339398,0.312477497,0.6400031018,-1.1712036658,0.8395716482,2.2534934607,0.7083539596,-1.0751557952,-2.4883294863,-0.6498062911,-1.0452488992,0.5277238948,-0.217524308,1.443268045,2.4808564994,-0.7583939305,1.42403,177,0.721163,-0.222811,1.52765,2.73047,0.9788366675,1.4771892846,0.4723453522,-0.360498,-1.10128,1.03298,1.36504,1.4004983091,0.9987190723,0.967015624,0.803898,0.359816,0.600831,0.814204,2.2461016059,3.4098158956,1.3991686702,2.26247,1.71184,0.84373,2.18638,0.3555252247,1.761838603,1.1562696695,0.62097,-0.827199,1.69383,1.94368,2.4790299892,2.222800839,2.3061722517,-1.16684,-1.67631,1.64271,3,3.2668441296,-0.1063099432,2.3572925329,-0.908884,-2.43502,1.86768,2.25423,4.0088836312,0.6149797916,2.1323236227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0360733527,0.3943525234,1.4772716318,0.3725328097,0.5828640878,-1.2214294357,0.8792927964,2.2616237524,0.7226861131,-1.0276262737,-2.4964188077,-0.686117125,-1.0891256307,0.4994354201,-0.2622178816,1.4522984832,2.5959456743,-0.7580906961,1.4191,88,0.654345,-0.222811,1.42479,2.40973,1.0456550837,1.4771892846,0.575206399,-0.364704,-1.15628,0.984059,0.822529,1.4047039235,0.9437247276,1.0159406662,0.84963,0.361584,0.590978,0.5891,2.2003703594,3.4115836501,1.4090224505,2.27279,1.71921,0.777967,1.1467,0.3452057533,1.7692089558,1.222032547,0.637395,-0.827199,1.73931,1.78388,2.4626047969,2.222800839,2.2606912851,-1.16889,-1.6947,1.78038,3,3.2688933373,-0.124696784,2.2196186781,-0.908884,-2.44444,1.84457,2.07258,4.0088836312,0.605562973,2.1554250717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0070253697,0.3684160621,1.4220804184,0.4074538084,0.7033802045,-1.1268288318,0.8072735032,2.2300378463,0.7153244323,-1.1137481624,-2.4943510127,-0.6767823232,-0.9864663609,0.552433,-0.1425555504,1.2801175039,2.3794663569,-0.7196727814,1.47318,133,0.822847,-0.222811,1.5,3,0.8771532297,1.4771892846,0.5,-0.364704,-1.03612,0.838092,0.669474,1.4047039235,1.0638776779,1.1619077921,0.757922,0.361636,0.453833,0.399824,2.2920784235,3.411635983,1.546167016,2.23759,1.7189,0.719454,1.04614,0.380411356,1.7688996077,1.2805464268,0.60241,-0.827199,1.57642,3,2.497589922,2.222800839,2.4235818386,-1.16765,-1.72769,1.56786,3,3.2676495075,-0.1576937962,2.4321389198,-0.908884,-2.42369,1.81463,2.20048,4.0088836312,0.6263053894,2.1853661537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
